呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
[(2794, '1408-709-7', '1979', 'Day-Date', '18038', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-709-7.html')]
[(2794, '1408-709-7', '1979', 'Day-Date', '18038', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-709-7.html')]
呼び出し元→ID: 1408-719-9, Dates: ['2024/06/03', '2024/06/04']
[(6759, '2024/06/03', '0', 19500, '1408-719-9')]が2の金額データ
[(7117, '2024/06/04', '0', 7000, '1408-719-9')]が0の金額データ
[(2796, '1408-719-9', '1986', 'Datejust', '16013', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1408-719-9.html')]
[(2796, '1408-719-9', '1986', 'Datejust', '16013', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1408-719-9.html')]
呼び出し元→ID: 1408-819-2, Dates: ['2024/06/03', '2024/06/04']
[(6597, '2024/06/03', '0', 31000, '1408-819-2')]が2の金額データ
[(6968, '2024/06/04', '0', 11300, '1408-819-2')]が0の金額データ
[(3059, '1408-819-2', '1982', 'Day-Date  Certified Pre-Owned', '228238', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-819-2.html')]
[(3059, '1408-819-2', '1982', 'Day-Date  Certified Pre-Owned', '228238', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-819-2.html')]
呼び出し元→ID: 1408-896-5, Dates: ['2024/06/03', '2024/06/04']
[(6571, '2024/06/03', '0', 21000, '1408-896-5')]が2の金額データ
[(6944, '2024/06/04', '0', 27500, '1408-896-5')]が0の金額データ
[(1028860, '1408-896-5', '2012', 'Milgauss  Certified Pre-Owned', '116400', '3', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1408-896-5.html')]
[(1028860, '1408-896-5', '2012', 'Milgauss  Certified Pre-Owned', '116400', '3', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1408-896-5.html')]
呼び出し元→ID: 1409-143-5, Dates: ['2024/06/03', '2024/06/04']
[(6757, '2024/06/03', '0', 16800, '1409-143-5')]が2の金額データ
[(7115, '2024/06/04', '0', 7500, '1409-143-5')]が0の金額データ
[(2855, '1409-143-5', '-', 'Submariner Date', '16808', '3', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-143-5.html')]
[(2855, '1409-143-5', '-', 'Submariner Date', '16808', '3', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-143-5.html')]
呼び出し元→ID: 1409-147-9, Dates: ['2024/06/03', '2024/06/04']
[(6758, '2024/06/03', '0', 8000, '1409-147-9')]が2の金額データ
[(7116, '2024/06/04', '0', 12900, '1409-147-9')]が0の金額データ
[(2856, '1409-147-9', '1981', 'GMT-Master ', '16750', '3', 'Water resistance', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1409-147-9.html')]
[(2856, '1409-147-9', '1981', 'GMT-Master ', '16750', '3', 'Water resistance', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1409-147-9.html')]
呼び出し元→ID: 1409-151-5, Dates: ['2024/06/03', '2024/06/04']
[(6755, '2024/06/03', '0', 9600, '1409-151-5')]が2の金額データ
[(7113, '2024/06/04', '0', 9500, '1409-151-5')]が0の金額データ
[(2841, '1409-151-5', '-', 'Day-Date ', '18038', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-151-5.html')]
[(2841, '1409-151-5', '-', 'Day-Date ', '18038', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-151-5.html')]
呼び出し元→ID: 1409-164-0, Dates: ['2024/06/03', '2024/06/04']
[(6756, '2024/06/03', '0', 32000, '1409-164-0')]が2の金額データ
[(7114, '2024/06/04', '0', 9000, '1409-164-0')]が0の金額データ
[(2849, '1409-164-0', '1997', 'Submariner ', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1409-164-0.html')]
[(2849, '1409-164-0', '1997', 'Submariner ', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1409-164-0.html')]
呼び出し元→ID: 1409-172-0, Dates: ['2024/06/03', '2024/06/04']
[(6754, '2024/06/03', '0', 20000, '1409-172-0')]が2の金額データ
[(7112, '2024/06/04', '0', 7000, '1409-172-0')]が0の金額データ
[(2839, '1409-172-0', '1997', 'Submariner Date', '16610', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-172-0.html')]
[(2839, '1409-172-0', '1997', 'Submariner Date', '16610', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-172-0.html')]
呼び出し元→ID: 1409-239-2, Dates: ['2024/06/03', '2024/06/04']
[(6753, '2024/06/03', '0', 10400, '1409-239-2')]が2の金額データ
[(7111, '2024/06/04', '0', 22000, '1409-239-2')]が0の金額データ
[(2834, '1409-239-2', '-', 'Day-Date', '18038', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-239-2.html')]
[(2834, '1409-239-2', '-', 'Day-Date', '18038', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-239-2.html')]
呼び出し元→ID: 1409-546-0, Dates: ['2024/06/03', '2024/06/04']
[(6752, '2024/06/03', '0', 22000, '1409-546-0')]が2の金額データ
[(7110, '2024/06/04', '0', 39000, '1409-546-0')]が0の金額データ
[(2944, '1409-546-0', '1999', 'Datejust  ', '16200', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-546-0.html')]
[(2944, '1409-546-0', '1999', 'Datejust  ', '16200', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-546-0.html')]
呼び出し元→ID: 1409-557-3, Dates: ['2024/06/03', '2024/06/04']
[(6751, '2024/06/03', '0', 8400, '1409-557-3')]が2の金額データ
[(7109, '2024/06/04', '0', 15000, '1409-557-3')]が0の金額データ
[(2938, '1409-557-3', '2007', 'Datejust  ', '116200', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-557-3.html')]
[(2938, '1409-557-3', '2007', 'Datejust  ', '116200', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-557-3.html')]
呼び出し元→ID: 1409-574-4, Dates: ['2024/06/03', '2024/06/04']
[(6750, '2024/06/03', '0', 8400, '1409-574-4')]が2の金額データ
[(7108, '2024/06/04', '0', 9000, '1409-574-4')]が0の金額データ
[(3151, '1409-574-4', '2004', 'Oyster Perpetual  Certified Pre-Owned', '116000', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1409-574-4.html')]
[(3151, '1409-574-4', '2004', 'Oyster Perpetual  Certified Pre-Owned', '116000', '', 'Silver\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1409-574-4.html')]
呼び出し元→ID: 1409-589-1, Dates: ['2024/06/03', '2024/06/04']
[(6748, '2024/06/03', '0', 21000, '1409-589-1')]が2の金額データ
[(7106, '2024/06/04', '0', 15800, '1409-589-1')]が0の金額データ
[(2928, '1409-589-1', '2010', 'Datejust  ', '116200', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-589-1.html')]
[(2928, '1409-589-1', '2010', 'Datejust  ', '116200', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-589-1.html')]
呼び出し元→ID: 1409-590-4, Dates: ['2024/06/03', '2024/06/04']
[(6747, '2024/06/03', '0', 8400, '1409-590-4')]が2の金額データ
[(7105, '2024/06/04', '0', 7000, '1409-590-4')]が0の金額データ
[(2923, '1409-590-4', '2007', 'Datejust  ', '116200', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-590-4.html')]
[(2923, '1409-590-4', '2007', 'Datejust  ', '116200', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-590-4.html')]
呼び出し元→ID: 1409-596-0, Dates: ['2024/06/03', '2024/06/04']
[(6749, '2024/06/03', '0', 7800, '1409-596-0')]が2の金額データ
[(7107, '2024/06/04', '0', 11000, '1409-596-0')]が0の金額データ
[(2934, '1409-596-0', '1987', 'Day-Date  ', '18038', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-596-0.html')]
[(2934, '1409-596-0', '1987', 'Day-Date  ', '18038', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-596-0.html')]
呼び出し元→ID: 1409-600-9, Dates: ['2024/06/03', '2024/06/04']
[(6745, '2024/06/03', '0', 10500, '1409-600-9')]が2の金額データ
[(7103, '2024/06/04', '0', 10600, '1409-600-9')]が0の金額データ
[(2917, '1409-600-9', '1988', 'Day-Date  ', '18238', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-600-9.html')]
[(2917, '1409-600-9', '1988', 'Day-Date  ', '18238', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-600-9.html')]
呼び出し元→ID: 1409-609-8, Dates: ['2024/06/03', '2024/06/04']
[(6746, '2024/06/03', '0', 8400, '1409-609-8')]が2の金額データ
[(7104, '2024/06/04', '0', 7000, '1409-609-8')]が0の金額データ
[(2918, '1409-609-8', '1993', 'Sea-Dweller  ', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1409-609-8.html')]
[(2918, '1409-609-8', '1993', 'Sea-Dweller  ', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1409-609-8.html')]
呼び出し元→ID: 1409-615-6, Dates: ['2024/06/03', '2024/06/04']
[(6743, '2024/06/03', '0', 8000, '1409-615-6')]が2の金額データ
[(7101, '2024/06/04', '0', 28000, '1409-615-6')]が0の金額データ
[(2910, '1409-615-6', '2004', 'Submariner  ', '14060M', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1409-615-6.html')]
[(2910, '1409-615-6', '2004', 'Submariner  ', '14060M', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1409-615-6.html')]
呼び出し元→ID: 1409-626-9, Dates: ['2024/06/03', '2024/06/04']
[(6744, '2024/06/03', '0', 19500, '1409-626-9')]が2の金額データ
[(7102, '2024/06/04', '0', 6900, '1409-626-9')]が0の金額データ
[(2914, '1409-626-9', '1996', 'Turn-O-Graph  ', '16264', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-626-9.html')]
[(2914, '1409-626-9', '1996', 'Turn-O-Graph  ', '16264', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-626-9.html')]
呼び出し元→ID: 1409-632-7, Dates: ['2024/06/03', '2024/06/04']
[(6742, '2024/06/03', '0', 9500, '1409-632-7')]が2の金額データ
[(7100, '2024/06/04', '0', 9700, '1409-632-7')]が0の金額データ
[(2904, '1409-632-7', '1993', 'Datejust  ', '16234', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-632-7.html')]
[(2904, '1409-632-7', '1993', 'Datejust  ', '16234', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-632-7.html')]
呼び出し元→ID: 1409-639-4, Dates: ['2024/06/03', '2024/06/04']
[(6740, '2024/06/03', '0', 12900, '1409-639-4')]が2の金額データ
[(7098, '2024/06/04', '0', 6200, '1409-639-4')]が0の金額データ
[(2897, '1409-639-4', '1993', 'Datejust  ', '16233', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-639-4.html')]
[(2897, '1409-639-4', '1993', 'Datejust  ', '16233', '5', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-639-4.html')]
呼び出し元→ID: 1409-645-2, Dates: ['2024/06/03', '2024/06/04']
[(6741, '2024/06/03', '0', 7000, '1409-645-2')]が2の金額データ
[(7099, '2024/06/04', '0', 7000, '1409-645-2')]が0の金額データ
[(2899, '1409-645-2', '1987', 'Submariner Date', '16803', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-645-2.html')]
[(2899, '1409-645-2', '1987', 'Submariner Date', '16803', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-645-2.html')]
呼び出し元→ID: 1409-711-5, Dates: ['2024/06/03', '2024/06/04']
[(6739, '2024/06/03', '0', 7500, '1409-711-5')]が2の金額データ
[(7097, '2024/06/04', '0', 14000, '1409-711-5')]が0の金額データ
[(2876, '1409-711-5', '2005', 'Turn-O-Graph  ', '116264', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-711-5.html')]
[(2876, '1409-711-5', '2005', 'Turn-O-Graph  ', '116264', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-711-5.html')]
呼び出し元→ID: 1409-750-2, Dates: ['2024/06/03', '2024/06/04']
[(6738, '2024/06/03', '0', 9000, '1409-750-2')]が2の金額データ
[(7096, '2024/06/04', '0', 14800, '1409-750-2')]が0の金額データ
[(2873, '1409-750-2', '2000', 'Explorer II  ', '16570', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1409-750-2.html')]
[(2873, '1409-750-2', '2000', 'Explorer II  ', '16570', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1409-750-2.html')]
呼び出し元→ID: 1409-751-3, Dates: ['2024/06/03', '2024/06/04']
[(6737, '2024/06/03', '0', 9500, '1409-751-3')]が2の金額データ
[(7095, '2024/06/04', '0', 27000, '1409-751-3')]が0の金額データ
[(2871, '1409-751-3', '2006', 'Explorer  ', '114270', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1409-751-3.html')]
[(2871, '1409-751-3', '2006', 'Explorer  ', '114270', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1409-751-3.html')]
呼び出し元→ID: 1409-752-4, Dates: ['2024/06/03', '2024/06/04']
[(6733, '2024/06/03', '0', 15000, '1409-752-4')]が2の金額データ
[(7091, '2024/06/04', '0', 9900, '1409-752-4')]が0の金額データ
[(2863, '1409-752-4', '2142', 'Explorer  ', '214270', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1409-752-4.html')]
[(2863, '1409-752-4', '2142', 'Explorer  ', '214270', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1409-752-4.html')]
呼び出し元→ID: 1409-753-5, Dates: ['2024/06/03', '2024/06/04']
[(6732, '2024/06/03', '0', 9000, '1409-753-5')]が2の金額データ
[(7090, '2024/06/04', '0', 9800, '1409-753-5')]が0の金額データ
[(2858, '1409-753-5', '2010', 'Explorer II', '216570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1409-753-5.html')]
[(2858, '1409-753-5', '2010', 'Explorer II', '216570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1409-753-5.html')]
呼び出し元→ID: 1409-764-8, Dates: ['2024/06/03', '2024/06/04']
[(6736, '2024/06/03', '0', 7000, '1409-764-8')]が2の金額データ
[(7094, '2024/06/04', '0', 34000, '1409-764-8')]が0の金額データ
[(2864, '1409-764-8', '1991', 'Cosmograph Daytona  ', '16523', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1409-764-8.html')]
[(2864, '1409-764-8', '1991', 'Cosmograph Daytona  ', '16523', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1409-764-8.html')]
呼び出し元→ID: 1409-778-4, Dates: ['2024/06/03', '2024/06/04']
[(6734, '2024/06/03', '0', 39000, '1409-778-4')]が2の金額データ
[(7092, '2024/06/04', '0', 9500, '1409-778-4')]が0の金額データ
[(2861, '1409-778-4', '-', 'Deepsea  ', '126660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1409-778-4.html')]
[(2861, '1409-778-4', '-', 'Deepsea  ', '126660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1409-778-4.html')]
呼び出し元→ID: 1409-785-3, Dates: ['2024/06/03', '2024/06/04']
[(6735, '2024/06/03', '0', 22000, '1409-785-3')]が2の金額データ
[(7093, '2024/06/04', '0', 10000, '1409-785-3')]が0の金額データ
[(2862, '1409-785-3', '-', 'Sky-Dweller  ', '326939', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1409-785-3.html')]
[(2862, '1409-785-3', '-', 'Sky-Dweller  ', '326939', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1409-785-3.html')]
呼び出し元→ID: 1410-031-9, Dates: ['2024/06/03', '2024/06/04']
[(6720, '2024/06/03', '0', 14800, '1410-031-9')]が2の金額データ
[(7079, '2024/06/04', '0', 5500, '1410-031-9')]が0の金額データ
[(2946, '1410-031-9', '2008', 'Datejust', '116185', 'STRAP', 'Mother-of-pearl', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1410-031-9.html')]
[(2946, '1410-031-9', '2008', 'Datejust', '116185', 'STRAP', 'Mother-of-pearl', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1410-031-9.html')]
呼び出し元→ID: 1410-032-0, Dates: ['2024/06/03', '2024/06/04']
[(6719, '2024/06/03', '0', 27000, '1410-032-0')]が2の金額データ
[(7078, '2024/06/04', '0', 9500, '1410-032-0')]が0の金額データ
[(3064, '1410-032-0', '1992', 'Sky-Dweller  Certified Pre-Owned', '326139', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1410-032-0.html')]
[(3064, '1410-032-0', '1992', 'Sky-Dweller  Certified Pre-Owned', '326139', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1410-032-0.html')]
呼び出し元→ID: 1410-214-4, Dates: ['2024/06/03', '2024/06/04']
[(6730, '2024/06/03', '0', 15800, '1410-214-4')]が2の金額データ
[(7271, '2024/06/04', '0', 15800, '1410-214-4')]が0の金額データ
[(2982, '1410-214-4', '2003', 'Datejust', '16200', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1410-214-4.html')]
[(2982, '1410-214-4', '2003', 'Datejust', '16200', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1410-214-4.html')]
呼び出し元→ID: 1410-223-5, Dates: ['2024/06/03', '2024/06/04']
[(6718, '2024/06/03', '0', 34000, '1410-223-5')]が2の金額データ
[(7077, '2024/06/04', '0', 27500, '1410-223-5')]が0の金額データ
[(3002, '1410-223-5', '1994', 'Submariner  Certified Pre-Owned', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1410-223-5.html')]
[(3002, '1410-223-5', '1994', 'Submariner  Certified Pre-Owned', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1410-223-5.html')]
呼び出し元→ID: 1410-224-6, Dates: ['2024/06/03', '2024/06/04']
[(6717, '2024/06/03', '0', 10000, '1410-224-6')]が2の金額データ
[(7076, '2024/06/04', '0', 8600, '1410-224-6')]が0の金額データ
